Max Plantar Torque=1, Max Dorsi Torque=0.2, start time=0.25, endTime=0.65, upTimeRatio=0.75, dirPlantar=-1, dorsiNeutralPosition=76.7497
1670565170.193123491, 0, CyclicSynchronousTorqueMode, 0, 0, 0.02056, 0.000981863, 0.00460194, 0.000268083, 0
1670565170.193375998, 1, CyclicSynchronousTorqueMode, 0.05, 0, 1.40836, 0.0672576, 76.7957, 3.73845, 0
1670565170.195590957, 0, CyclicSynchronousTorqueMode, 0, 0, -0.0514, -0.00245466, 0.00460194, 0.000268083, 0
1670565170.195651868, 1, CyclicSynchronousTorqueMode, 0.05, 0, 0.90464, 0.043202, 76.8325, 4.3748, 0
1670565170.198091384, 0, CyclicSynchronousTorqueMode, 0, 0, -0.09252, -0.00441839, 0.00460194, 0.000268083, 0
1670565170.198154975, 1, CyclicSynchronousTorqueMode, 0.05, 0, 0.8481, 0.0405019, 76.857, 1.64873, 0
1670565170.200591762, 0, CyclicSynchronousTorqueMode, 0, 0, 0.02056, 0.000981863, 0.00460194, 0.000268083, 0
1670565170.200651013, 1, CyclicSynchronousTorqueMode, 0.05, 0, 1.04856, 0.050075, 76.8693, 0.541201, 0
1670565170.203109134, 0, CyclicSynchronousTorqueMode, 0, 0, -0.51914, -0.024792, 0.00460194, 0.000268083, 0
1670565170.203169030, 1, CyclicSynchronousTorqueMode, 0.05, 0, 0.17476, 0.00834584, 76.8678, -0.169032, 0
1670565170.205602691, 0, CyclicSynchronousTorqueMode, 0, 0, -0.57568, -0.0274922, 0, -0.641189, 0
1670565170.205678667, 1, CyclicSynchronousTorqueMode, 0.05, 0, 0.257, 0.0122733, 76.8555, -1.64599, 0
1670565170.208097108, 0, CyclicSynchronousTorqueMode, 0, 0, -0.59624, -0.028474, -0.00920388, -1.21851, 0
1670565170.208163753, 1, CyclicSynchronousTorqueMode, 0.05, 0, 0.15934, 0.00760944, 76.8279, -3.9584, 0
1670565170.210590010, 0, CyclicSynchronousTorqueMode, 0, 0, -0.66306, -0.0316651, -0.0322136, -2.91244, 0
1670565170.210639211, 1, CyclicSynchronousTorqueMode, 0.05, 0, 0.19532, 0.0093277, 76.7941, -4.007, 0
1670565170.213128365, 0, CyclicSynchronousTorqueMode, 0, 0, -0.62194, -0.0297014, -0.0582913, -2.86279, 0
1670565170.213205061, 1, CyclicSynchronousTorqueMode, 0.05, 0, 0.21074, 0.0100641, 76.7481, -3.82706, 0
1670565170.215596119, 0, CyclicSynchronousTorqueMode, 0, 0, -0.58596, -0.0279831, -0.0966408, -3.36867, 0
1670565170.215664013, 1, CyclicSynchronousTorqueMode, 0.05, 0, 0.25186, 0.0120278, 76.699, -4.68162, 0
1670565170.218095677, 0, CyclicSynchronousTorqueMode, 0, 0, -0.57568, -0.0274922, -0.138058, -4.65718, 0
